datetime,all_motor_vehicles,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_2,lag_3,lag_24,rolling_mean_3,rolling_std_3
2005-05-09 12:00:00+00:00,4024,12,0,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,3755.0,3733.0,4416.0,3178.0,3968.0,388.1352856930033
2005-05-09 13:00:00+00:00,4620,13,0,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,4024.0,3755.0,3733.0,3305.0,3837.3333333333335,162.03188986530427
2005-05-09 14:00:00+00:00,4487,14,0,5,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4620.0,4024.0,3755.0,3403.0,4133.0,442.6816011536844
2005-05-09 15:00:00+00:00,4747,15,0,5,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,4487.0,4620.0,4024.0,3715.0,4377.0,312.8561969979027
2005-05-09 16:00:00+00:00,5087,16,0,5,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4747.0,4487.0,4620.0,4400.0,4618.0,130.01153794948843
2005-05-09 17:00:00+00:00,4908,17,0,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,5087.0,4747.0,4487.0,4192.0,4773.666666666667,300.8875759039001
2005-05-09 18:00:00+00:00,3948,18,0,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,4908.0,5087.0,4747.0,3365.0,4914.0,170.07939322561236
2005-05-10 07:00:00+00:00,41,7,1,5,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3948.0,4908.0,5087.0,7719.0,4647.666666666667,612.503333324256
2005-05-10 08:00:00+00:00,105,8,1,5,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,41.0,3948.0,4908.0,9239.0,2965.6666666666665,2577.9170532298585
2005-05-10 09:00:00+00:00,25,9,1,5,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,105.0,41.0,3948.0,7259.0,1364.6666666666667,2237.461135602876
2005-05-10 10:00:00+00:00,28,10,1,5,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,25.0,105.0,41.0,5835.0,57.0,42.33202097669158
2005-05-10 11:00:00+00:00,23,11,1,5,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,28.0,25.0,105.0,5848.0,52.666666666666664,45.34681172149118
2005-05-10 12:00:00+00:00,22,12,1,5,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,23.0,28.0,25.0,5977.0,25.333333333333332,2.5166114726444313
2005-05-10 13:00:00+00:00,32,13,1,5,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,22.0,23.0,28.0,6870.0,24.333333333333332,3.214550249139221
2005-05-10 14:00:00+00:00,31,14,1,5,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,32.0,22.0,23.0,6544.0,25.666666666666668,5.507570544645533
2005-05-10 15:00:00+00:00,32,15,1,5,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,31.0,32.0,22.0,7347.0,28.333333333333332,5.507570544646634
2005-05-10 16:00:00+00:00,37,16,1,5,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,32.0,31.0,32.0,8301.0,31.666666666666668,0.5773502440238228
2005-05-10 17:00:00+00:00,50,17,1,5,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,37.0,32.0,31.0,8068.0,33.333333333333336,3.214550249145587
2005-05-10 18:00:00+00:00,12,18,1,5,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,50.0,37.0,32.0,6411.0,39.666666666666664,9.2915732416158
2005-05-12 07:00:00+00:00,2586,7,3,5,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,12.0,50.0,37.0,4387.0,33.0,19.313207915075818
2005-05-12 08:00:00+00:00,3126,8,3,5,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2586.0,12.0,50.0,5067.0,882.6666666666666,1475.2522948069961
2005-05-12 09:00:00+00:00,2560,9,3,5,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,3126.0,2586.0,12.0,4416.0,1908.0,1664.0348554041707
2005-05-12 10:00:00+00:00,2331,10,3,5,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2560.0,3126.0,2586.0,3733.0,2757.3333333333335,319.539251631652
2005-05-12 11:00:00+00:00,2408,11,3,5,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2331.0,2560.0,3126.0,3755.0,2672.3333333333335,409.23139338681716
2005-05-12 12:00:00+00:00,2221,12,3,5,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2408.0,2331.0,2560.0,4024.0,2433.0,116.52896635593102
2005-05-12 13:00:00+00:00,2044,13,3,5,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2221.0,2408.0,2331.0,4620.0,2320.0,93.98404119839317
2005-05-12 14:00:00+00:00,2282,14,3,5,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2044.0,2221.0,2408.0,4487.0,2224.3333333333335,182.02289233311905
2005-05-12 15:00:00+00:00,2687,15,3,5,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2282.0,2044.0,2221.0,4747.0,2182.3333333333335,123.62173487422872
2005-05-12 16:00:00+00:00,2963,16,3,5,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2687.0,2282.0,2044.0,5087.0,2337.6666666666665,325.0943452804349
2005-05-12 17:00:00+00:00,3145,17,3,5,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2963.0,2687.0,2282.0,4908.0,2644.0,342.5302906313285
2005-05-12 18:00:00+00:00,2426,18,3,5,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3145.0,2963.0,2687.0,3948.0,2931.6666666666665,230.6021104268493
2005-05-13 07:00:00+00:00,739,7,4,5,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2426.0,3145.0,2963.0,41.0,2844.6666666666665,373.8212585358362
2005-05-13 08:00:00+00:00,859,8,4,5,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,739.0,2426.0,3145.0,105.0,2103.3333333333335,1235.028069856436
2005-05-13 09:00:00+00:00,640,9,4,5,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,859.0,739.0,2426.0,25.0,1341.3333333333333,941.2631583852154
2005-05-13 10:00:00+00:00,584,10,4,5,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,640.0,859.0,739.0,28.0,746.0,109.66767983310119
2005-05-13 11:00:00+00:00,640,11,4,5,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,584.0,640.0,859.0,23.0,694.3333333333334,145.32836382932527
2005-05-13 12:00:00+00:00,832,12,4,5,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,640.0,584.0,640.0,22.0,621.3333333333334,32.33161507423452
2005-05-13 13:00:00+00:00,887,13,4,5,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,832.0,640.0,584.0,32.0,685.3333333333334,130.06664958131543
2005-05-13 14:00:00+00:00,782,14,4,5,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,887.0,832.0,640.0,31.0,786.3333333333334,129.67780586248776
2005-05-13 15:00:00+00:00,898,15,4,5,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,782.0,887.0,832.0,32.0,833.6666666666666,52.51983752173307
2005-05-13 16:00:00+00:00,947,16,4,5,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,898.0,782.0,887.0,37.0,855.6666666666666,64.03384521727021
2005-05-13 17:00:00+00:00,876,17,4,5,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,947.0,898.0,782.0,50.0,875.6666666666666,84.73684755352532
2005-05-13 18:00:00+00:00,673,18,4,5,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,876.0,947.0,898.0,12.0,907.0,36.34556369044465
2005-05-16 07:00:00+00:00,746,7,0,5,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,673.0,876.0,947.0,2586.0,832.0,142.2005625867067
2005-05-16 08:00:00+00:00,915,8,0,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,746.0,673.0,876.0,3126.0,765.0,102.82509421330789
2005-05-16 09:00:00+00:00,696,9,0,5,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,915.0,746.0,673.0,2560.0,778.0,124.13299319671499
2005-05-16 10:00:00+00:00,559,10,0,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,696.0,915.0,746.0,2331.0,785.6666666666666,114.76207271267394
2005-05-16 11:00:00+00:00,648,11,0,5,0,0.258819045102521,-0.9659258262890682,0.0,1.0,559.0,696.0,915.0,2408.0,723.3333333333334,179.567071962843
2005-05-16 12:00:00+00:00,637,12,0,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,648.0,559.0,696.0,2221.0,634.3333333333334,69.51498639364398
2005-05-16 13:00:00+00:00,686,13,0,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,637.0,648.0,559.0,2044.0,614.6666666666666,48.52147290951127
2005-05-16 14:00:00+00:00,685,14,0,5,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,686.0,637.0,648.0,2282.0,657.0,25.70992026388366
2005-05-16 15:00:00+00:00,872,15,0,5,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,685.0,686.0,637.0,2687.0,669.3333333333334,28.005951747952327
2005-05-16 16:00:00+00:00,1014,16,0,5,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,872.0,685.0,686.0,2963.0,747.6666666666666,107.67698608945607
2005-05-16 17:00:00+00:00,1140,17,0,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1014.0,872.0,685.0,3145.0,857.0,165.01212076685755
2005-05-16 18:00:00+00:00,793,18,0,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1140.0,1014.0,872.0,2426.0,1008.6666666666666,134.07957836042695
2005-05-17 07:00:00+00:00,1820,7,1,5,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,793.0,1140.0,1014.0,739.0,982.3333333333334,175.65401598969996
2005-05-17 08:00:00+00:00,2372,8,1,5,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1820.0,793.0,1140.0,859.0,1251.0,522.4203288540534
2005-05-17 09:00:00+00:00,1908,9,1,5,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,2372.0,1820.0,793.0,640.0,1661.6666666666667,801.3191207835441
2005-05-17 10:00:00+00:00,1665,10,1,5,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1908.0,2372.0,1820.0,584.0,2033.3333333333333,296.5760161127557
2005-05-17 11:00:00+00:00,1811,11,1,5,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1665.0,1908.0,2372.0,640.0,1981.6666666666667,359.2107088232662
2005-05-17 12:00:00+00:00,1847,12,1,5,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1811.0,1665.0,1908.0,832.0,1794.6666666666667,122.32061695933618
2005-05-17 13:00:00+00:00,2003,13,1,5,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1847.0,1811.0,1665.0,887.0,1774.3333333333333,96.38118765253186
2005-05-17 14:00:00+00:00,1860,14,1,5,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2003.0,1847.0,1811.0,782.0,1887.0,102.0588065772848
2005-05-17 15:00:00+00:00,2096,15,1,5,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1860.0,2003.0,1847.0,898.0,1903.3333333333333,86.55826554011476
2005-05-17 16:00:00+00:00,2411,16,1,5,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2096.0,1860.0,2003.0,947.0,1986.3333333333333,118.879490801876
2005-05-17 17:00:00+00:00,2531,17,1,5,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2411.0,2096.0,1860.0,876.0,2122.3333333333335,276.44227848379813
2005-05-17 18:00:00+00:00,1936,18,1,5,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2531.0,2411.0,2096.0,673.0,2346.0,224.66641938656812
2005-05-19 07:00:00+00:00,773,7,3,5,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1936.0,2531.0,2411.0,746.0,2292.6666666666665,314.65589670831616
2005-05-19 08:00:00+00:00,1144,8,3,5,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,773.0,1936.0,2531.0,915.0,1746.6666666666667,894.1623640778629
2005-05-19 09:00:00+00:00,739,9,3,5,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1144.0,773.0,1936.0,696.0,1284.3333333333333,594.0642501727492
2005-05-19 10:00:00+00:00,590,10,3,5,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,739.0,1144.0,773.0,559.0,885.3333333333334,224.6560333783834
2005-05-19 11:00:00+00:00,533,11,3,5,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,590.0,739.0,1144.0,648.0,824.3333333333334,286.68856505502464
2005-05-19 12:00:00+00:00,694,12,3,5,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,533.0,590.0,739.0,637.0,620.6666666666666,106.36885509070954
2005-05-19 13:00:00+00:00,637,13,3,5,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,694.0,533.0,590.0,686.0,605.6666666666666,81.63536815197388
2005-05-19 14:00:00+00:00,675,14,3,5,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,637.0,694.0,533.0,685.0,621.3333333333334,81.63536815197422
2005-05-19 15:00:00+00:00,947,15,3,5,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,675.0,637.0,694.0,872.0,668.6666666666666,29.022979400959837
2005-05-19 16:00:00+00:00,1073,16,3,5,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,947.0,675.0,637.0,1014.0,753.0,169.0798627867184
2005-05-19 17:00:00+00:00,1179,17,3,5,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1073.0,947.0,675.0,1140.0,898.3333333333334,203.4141915730301
2005-05-19 18:00:00+00:00,844,18,3,5,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1179.0,1073.0,947.0,793.0,1066.3333333333333,116.14358929062766
2005-05-23 07:00:00+00:00,92,7,0,5,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,844.0,1179.0,1073.0,1820.0,1032.0,171.22207801558932
2005-05-23 08:00:00+00:00,209,8,0,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,92.0,844.0,1179.0,2372.0,705.0,556.671357265645
2005-05-23 09:00:00+00:00,134,9,0,5,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,209.0,92.0,844.0,1908.0,381.6666666666667,404.64346446385076
2005-05-23 10:00:00+00:00,154,10,0,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,134.0,209.0,92.0,1665.0,145.0,59.270566050726444
2005-05-23 11:00:00+00:00,143,11,0,5,0,0.258819045102521,-0.9659258262890682,0.0,1.0,154.0,134.0,209.0,1811.0,165.66666666666666,38.837267325430204
2005-05-23 12:00:00+00:00,116,12,0,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,143.0,154.0,134.0,1847.0,143.66666666666666,10.016652799556155
2005-05-23 13:00:00+00:00,141,13,0,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,116.0,143.0,154.0,2003.0,137.66666666666666,19.5533458340724
2005-05-23 14:00:00+00:00,144,14,0,5,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,141.0,116.0,143.0,1860.0,133.33333333333334,15.044378794314584
2005-05-23 15:00:00+00:00,240,15,0,5,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,144.0,141.0,116.0,2096.0,133.66666666666666,15.373136742604723
2005-05-23 16:00:00+00:00,233,16,0,5,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,240.0,144.0,141.0,2411.0,175.0,56.311632900970174
2005-05-23 17:00:00+00:00,200,17,0,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,233.0,240.0,144.0,2531.0,205.66666666666666,53.51946686306826
2005-05-23 18:00:00+00:00,165,18,0,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,200.0,233.0,240.0,1936.0,224.33333333333334,21.36195995940266
2005-05-24 07:00:00+00:00,184,7,1,5,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,165.0,200.0,233.0,773.0,199.33333333333334,34.00490160707776
2005-05-24 08:00:00+00:00,387,8,1,5,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,184.0,165.0,200.0,1144.0,183.0,17.521415467183374
2005-05-24 09:00:00+00:00,152,9,1,5,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,387.0,184.0,165.0,739.0,245.33333333333334,123.05418860529369
2005-05-24 10:00:00+00:00,154,10,1,5,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,152.0,387.0,184.0,590.0,241.0,127.44802862333275
2005-05-24 11:00:00+00:00,155,11,1,5,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,154.0,152.0,387.0,533.0,231.0,135.10366390284835
2005-05-24 12:00:00+00:00,181,12,1,5,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,155.0,154.0,152.0,694.0,153.66666666666666,1.527525222995488
2005-05-24 13:00:00+00:00,148,13,1,5,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,181.0,155.0,154.0,637.0,163.33333333333334,15.307950003410621
2005-05-24 14:00:00+00:00,197,14,1,5,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,148.0,181.0,155.0,675.0,161.33333333333334,17.387735140233552
2005-05-24 15:00:00+00:00,311,15,1,5,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,197.0,148.0,181.0,947.0,175.33333333333334,24.98666310868578
2005-05-24 16:00:00+00:00,307,16,1,5,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,311.0,197.0,148.0,1073.0,218.66666666666666,83.63213098628482
2005-05-24 17:00:00+00:00,298,17,1,5,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,307.0,311.0,197.0,1179.0,271.6666666666667,64.69415223424197
2005-05-24 18:00:00+00:00,237,18,1,5,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,298.0,307.0,311.0,844.0,305.3333333333333,6.6583281165311465
2005-05-27 07:00:00+00:00,3389,7,4,5,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,237.0,298.0,307.0,92.0,280.6666666666667,38.08324215855716
2005-05-27 08:00:00+00:00,3555,8,4,5,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3389.0,237.0,298.0,209.0,1308.0,1802.4569342982863
2005-05-27 09:00:00+00:00,3082,9,4,5,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3555.0,3389.0,237.0,134.0,2393.6666666666665,1869.5714303907496
2005-05-27 10:00:00+00:00,2803,10,4,5,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3082.0,3555.0,3389.0,154.0,3342.0,239.97708223908216
2005-05-27 11:00:00+00:00,2652,11,4,5,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2803.0,3082.0,3555.0,143.0,3146.6666666666665,380.1477782827566
2005-05-27 12:00:00+00:00,2889,12,4,5,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2652.0,2803.0,3082.0,116.0,2845.6666666666665,218.15208762080374
2005-05-27 13:00:00+00:00,3111,13,4,5,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2889.0,2652.0,2803.0,141.0,2781.3333333333335,119.9763865655014
2005-05-27 14:00:00+00:00,3208,14,4,5,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3111.0,2889.0,2652.0,144.0,2884.0,229.54084603830685
2005-05-27 15:00:00+00:00,3386,15,4,5,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,3208.0,3111.0,2889.0,240.0,3069.3333333333335,163.5308329744447
2005-05-27 16:00:00+00:00,3728,16,4,5,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,3386.0,3208.0,3111.0,233.0,3235.0,139.47401191613804
2005-05-27 17:00:00+00:00,3538,17,4,5,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,3728.0,3386.0,3208.0,200.0,3440.6666666666665,264.2751091823009
2005-05-27 18:00:00+00:00,3213,18,4,5,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3538.0,3728.0,3386.0,165.0,3550.6666666666665,171.35149060722364
2005-06-07 07:00:00+00:00,233,7,1,6,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3213.0,3538.0,3728.0,184.0,3493.0,260.4323328620774
2005-06-07 08:00:00+00:00,334,8,1,6,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,233.0,3213.0,3538.0,387.0,2328.0,1821.5858475515174
2005-06-07 09:00:00+00:00,188,9,1,6,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,334.0,233.0,3213.0,152.0,1260.0,1692.1013563022686
2005-06-07 10:00:00+00:00,207,10,1,6,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,188.0,334.0,233.0,154.0,251.66666666666666,74.76853170490668
2005-06-07 11:00:00+00:00,224,11,1,6,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,207.0,188.0,334.0,155.0,243.0,79.37883848970252
2005-06-07 12:00:00+00:00,158,12,1,6,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,224.0,207.0,188.0,181.0,206.33333333333334,18.009256878269888
2005-06-07 13:00:00+00:00,212,13,1,6,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,158.0,224.0,207.0,148.0,196.33333333333334,34.268547289132115
2005-06-07 14:00:00+00:00,180,14,1,6,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,212.0,158.0,224.0,197.0,198.0,35.15679166212633
2005-06-07 15:00:00+00:00,239,15,1,6,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,180.0,212.0,158.0,311.0,183.33333333333334,27.153882472078443
2005-06-07 16:00:00+00:00,282,16,1,6,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,239.0,180.0,212.0,307.0,210.33333333333334,29.535289626267797
2005-06-07 17:00:00+00:00,258,17,1,6,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,282.0,239.0,180.0,298.0,233.66666666666666,51.20872321497175
2005-06-07 18:00:00+00:00,215,18,1,6,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,258.0,282.0,239.0,237.0,259.6666666666667,21.548395144596206
2005-06-08 07:00:00+00:00,2088,7,2,6,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,215.0,258.0,282.0,3389.0,251.66666666666666,33.94603560517244
2005-06-08 08:00:00+00:00,2895,8,2,6,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2088.0,215.0,258.0,3555.0,853.6666666666666,1069.1802155545665
2005-06-08 09:00:00+00:00,2261,9,2,6,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2895.0,2088.0,215.0,3082.0,1732.6666666666667,1374.8804796538905
2005-06-08 10:00:00+00:00,1977,10,2,6,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2261.0,2895.0,2088.0,2803.0,2414.6666666666665,424.87919851801877
2005-06-08 11:00:00+00:00,1962,11,2,6,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1977.0,2261.0,2895.0,2652.0,2377.6666666666665,469.9886523452602
2005-06-08 12:00:00+00:00,1959,12,2,6,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1962.0,1977.0,2261.0,2889.0,2066.6666666666665,168.46463526008304
2005-06-08 13:00:00+00:00,2136,13,2,6,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1959.0,1962.0,1977.0,3111.0,1966.0,9.643650759912315
2005-06-08 14:00:00+00:00,2017,14,2,6,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2136.0,1959.0,1962.0,3208.0,2019.0,101.3360745242253
2005-06-08 15:00:00+00:00,2241,15,2,6,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2017.0,2136.0,1959.0,3386.0,2037.3333333333333,90.23487869617125
2005-06-08 16:00:00+00:00,2485,16,2,6,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2241.0,2017.0,2136.0,3728.0,2131.3333333333335,112.0728929461227
2005-06-08 17:00:00+00:00,2294,17,2,6,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2485.0,2241.0,2017.0,3538.0,2247.6666666666665,234.0712142347142
2005-06-08 18:00:00+00:00,1518,18,2,6,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2294.0,2485.0,2241.0,3213.0,2340.0,128.33939379621694
2005-06-10 07:00:00+00:00,46,7,4,6,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1518.0,2294.0,2485.0,233.0,2099.0,512.1435345681712
2005-06-10 08:00:00+00:00,69,8,4,6,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,46.0,1518.0,2294.0,334.0,1286.0,1141.8160972766045
2005-06-10 09:00:00+00:00,72,9,4,6,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,69.0,46.0,1518.0,188.0,544.3333333333334,843.2984841284292
2005-06-10 10:00:00+00:00,57,10,4,6,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,72.0,69.0,46.0,207.0,62.333333333333336,14.224392194553747
2005-06-10 11:00:00+00:00,72,11,4,6,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,57.0,72.0,69.0,224.0,66.0,7.937253931377204
2005-06-10 12:00:00+00:00,61,12,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,72.0,57.0,72.0,158.0,67.0,8.660254036179705
